Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving,Url
2023,Betis,La Liga,Claudio Bravo,CHI,GK,39,1983,12,414,333,412,3,0,0,414,0,0,NA,0,NA,208,1175,724,0,0,0,0,0,144,0,https://fbref.com/en/players/10072610/Claudio-Bravo
2023,Betis,La Liga,Sergio Canales,ESP,"FW,MF",31,1991,26.7,1677,13,180,745,781,54,1676,54,28,51.9,19,35.2,1051,6475,3161,82,69,5,55,41,1275,150,https://fbref.com/en/players/a6de370d/Sergio-Canales
2023,Betis,La Liga,William Carvalho,POR,MF,30,1992,27.1,1979,40,303,1323,370,37,1979,52,29,55.8,17,32.7,1276,5717,2667,46,43,7,23,27,1591,52,https://fbref.com/en/players/dee86451/William-Carvalho
2023,Betis,La Liga,Juan Cruz,ESP,FW,22,2000,2,63,0,6,19,39,8,63,7,3,42.9,3,42.9,38,308,194,7,4,3,4,2,39,15,https://fbref.com/en/players/cc2dd8a5/Juan-Cruz
2023,Betis,La Liga,Fran Delgado,ESP,DF,21,2001,0.1,8,0,1,3,4,1,8,0,0,NA,0,NA,3,9,5,0,1,0,0,0,7,3,https://fbref.com/en/players/e7d2a50b/Fran-Delgado
2023,Betis,La Liga,Nabil Fekir,FRA,MF,29,1993,10.7,607,2,37,254,321,43,606,44,17,38.6,19,43.2,406,2332,1072,42,27,13,34,22,489,76,https://fbref.com/en/players/bece776f/Nabil-Fekir
2023,Betis,La Liga,Luiz Felipe,ITA,DF,25,1997,19.6,1130,182,601,507,23,7,1130,9,5,55.6,4,44.4,586,2625,1212,1,1,0,9,0,664,0,https://fbref.com/en/players/15d0c248/Luiz-Felipe
2023,Betis,La Liga,Felix Garreta,ESP,DF,18,2004,1,47,7,25,22,0,0,47,0,0,NA,0,NA,30,98,47,0,0,0,0,0,30,0,https://fbref.com/en/players/9a26fa06/Felix-Garreta
2023,Betis,La Liga,Édgar González,ESP,DF,25,1997,19.7,1106,171,637,448,28,17,1106,5,2,40,0,0,601,2393,1154,7,5,1,6,1,704,2,https://fbref.com/en/players/49d028db/Edgar-Gonzalez
2023,Betis,La Liga,Roberto González,ESP,"FW,MF",21,2001,0.6,35,0,0,21,14,1,35,2,0,0,1,50,17,95,31,1,1,1,1,0,25,1,https://fbref.com/en/players/56545648/Roberto-Gonzalez
2023,Betis,La Liga,Andrés Guardado,MEX,MF,35,1986,15.3,1022,34,277,610,151,6,1022,10,5,50,4,40,590,2806,1360,14,16,0,18,6,659,13,https://fbref.com/en/players/ef322658/Andres-Guardado
2023,Betis,La Liga,Luiz Henrique,BRA,FW,21,2001,20.1,880,17,160,369,375,60,880,125,56,44.8,50,40,564,4024,1665,61,41,24,58,59,596,137,https://fbref.com/en/players/8059806f/Luiz-Henrique
2023,Betis,La Liga,Borja Iglesias,ESP,FW,29,1993,26.3,776,18,39,357,387,118,770,32,12,37.5,14,43.8,467,2132,691,20,14,20,81,38,638,147,https://fbref.com/en/players/75645f0e/Borja-Iglesias
2023,Betis,La Liga,Joaquín,ESP,"MF,FW",41,1981,5.5,377,7,42,152,186,17,377,19,11,57.9,6,31.6,227,1286,714,23,16,6,13,6,275,37,https://fbref.com/en/players/4c5b14d2/Joaquin
2023,Betis,La Liga,Willian José,BRA,FW,30,1991,8.1,339,15,52,162,126,16,338,7,2,28.6,4,57.1,170,706,243,6,9,2,17,10,234,27,https://fbref.com/en/players/d87e2cae/Willian-Jose
2023,Betis,La Liga,Juanmi,ESP,FW,29,1993,10.3,363,7,56,184,128,38,363,32,12,37.5,15,46.9,209,1144,454,10,16,4,23,13,251,37,https://fbref.com/en/players/84399660/Juanmi
2023,Betis,La Liga,Juan Miranda,ESP,DF,22,2000,16.4,1014,67,298,418,306,33,1014,18,9,50,7,38.9,478,2263,1187,26,22,0,17,8,560,87,https://fbref.com/en/players/ead61f73/Juan-Miranda
2023,Betis,La Liga,Martín Montoya,ESP,DF,31,1991,5,302,22,95,161,48,5,302,5,2,40,3,60,151,594,309,6,2,0,7,4,167,12,https://fbref.com/en/players/5cec2487/Martin-Montoya
2023,Betis,La Liga,Álex Moreno,ESP,DF,29,1993,15,883,59,291,365,237,36,883,40,14,35,21,52.5,401,2628,1496,49,36,12,28,6,465,76,https://fbref.com/en/players/16e9d0ea/Alex-Moreno
2023,Betis,La Liga,Loren Morón,ESP,FW,28,1993,0.2,11,1,2,5,4,0,11,0,0,NA,0,NA,4,8,0,0,0,0,2,0,6,0,https://fbref.com/en/players/3aa4a3be/Loren-Moron
2023,Betis,La Liga,Ayoze Pérez,ESP,"FW,MF",29,1993,15.4,613,7,83,254,289,75,613,77,42,54.5,30,39,390,2600,1367,51,35,19,39,26,431,102,https://fbref.com/en/players/819aa8e7/Ayoze-Perez
2023,Betis,La Liga,Germán Pezzella,ARG,DF,31,1991,27.9,1606,186,883,691,44,19,1606,7,4,57.1,2,28.6,874,3664,1817,8,9,1,12,1,1012,3,https://fbref.com/en/players/8c725b43/German-Pezzella
2023,Betis,La Liga,Rodri,ESP,"FW,MF",22,2000,17.8,1016,6,120,473,438,53,1016,71,29,40.8,31,43.7,739,4148,1862,57,36,19,35,20,826,104,https://fbref.com/en/players/85bed4ee/Rodri
2023,Betis,La Liga,Guido Rodríguez,ARG,MF,28,1994,31.9,2064,118,607,1248,229,18,2064,35,22,62.9,8,22.9,1033,3909,1738,11,14,3,17,21,1301,18,https://fbref.com/en/players/34e393f2/Guido-Rodriguez
2023,Betis,La Liga,Aitor Ruibal,ESP,"DF,FW",26,1996,16.2,1062,44,338,468,278,24,1062,67,35,52.2,31,46.3,559,2936,1818,38,27,8,24,13,597,70,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal
2023,Betis,La Liga,Víctor Ruiz,ESP,DF,33,1989,6.2,315,50,180,128,8,4,315,0,0,NA,0,NA,167,877,447,4,3,1,1,0,183,0,https://fbref.com/en/players/b3dc6eca/Victor-Ruiz
2023,Betis,La Liga,Youssouf Sabaly,SEN,DF,29,1993,18.7,1179,83,388,521,284,16,1179,39,19,48.7,13,33.3,619,3101,1754,41,36,3,25,25,671,64,https://fbref.com/en/players/fbbb9269/Youssouf-Sabaly
2023,Betis,La Liga,Rui Silva,POR,GK,28,1994,26,936,782,932,5,0,0,936,1,1,100,0,0,462,2369,1283,0,0,0,0,0,360,0,https://fbref.com/en/players/ea83bfa6/Rui-Silva
2023,Celta Vigo,La Liga,Joseph Aidoo,GHA,DF,26,1995,34.7,2082,301,1114,938,46,15,2082,13,8,61.5,2,15.4,1306,6192,3226,15,6,0,12,9,1321,2,https://fbref.com/en/players/18abe173/Joseph-Aidoo
2023,Celta Vigo,La Liga,Iago Aspas,ESP,FW,34,1987,31.9,1487,26,111,643,748,145,1484,56,22,39.3,25,44.6,1030,5114,2370,80,58,30,52,46,1199,239,https://fbref.com/en/players/7dcf86f6/Iago-Aspas
2023,Celta Vigo,La Liga,Fran Beltrán,ESP,MF,23,1999,31.7,2062,62,454,1253,366,11,2062,22,16,72.7,6,27.3,1239,6158,2685,27,45,4,26,17,1354,33,https://fbref.com/en/players/ed5c5fa3/Fran-Beltran
2023,Celta Vigo,La Liga,Franco Cervi,ARG,"MF,DF",28,1994,21,1143,16,219,496,437,50,1143,51,21,41.2,22,43.1,637,3430,1526,45,38,8,30,16,650,113,https://fbref.com/en/players/5e1028e5/Franco-Cervi
2023,Celta Vigo,La Liga,Carlos Dominguez,ESP,DF,21,2001,1.2,46,11,32,15,1,0,46,1,1,100,0,0,20,91,30,0,0,0,0,1,18,0,https://fbref.com/en/players/3521abfe/Carlos-Dominguez
2023,Celta Vigo,La Liga,Pablo Durán,ESP,"MF,DF",21,2001,0.4,29,3,8,10,11,0,29,3,1,33.3,2,66.7,14,54,5,0,0,0,0,0,16,3,https://fbref.com/en/players/6db116ec/Pablo-Duran
2023,Celta Vigo,La Liga,Javi Galán,ESP,DF,27,1994,35.1,2506,87,712,1045,788,35,2506,154,72,46.8,61,39.6,1445,9172,5506,141,104,19,64,41,1492,244,https://fbref.com/en/players/a4b00319/Javi-Galan
2023,Celta Vigo,La Liga,Luca de la Torre,USA,MF,24,1998,16.5,774,13,122,371,291,31,774,21,12,57.1,8,38.1,520,3249,1568,55,48,4,32,12,542,73,https://fbref.com/en/players/e9241b40/Luca-de-la-Torre
2023,Celta Vigo,La Liga,Hugo Mallo,ESP,DF,31,1991,24,1694,90,549,744,415,51,1694,17,5,29.4,9,52.9,853,3500,1784,27,22,2,19,7,999,108,https://fbref.com/en/players/cb574619/Hugo-Mallo
2023,Celta Vigo,La Liga,Agustín Marchesín,ARG,GK,34,1988,19,677,550,673,6,0,0,677,0,0,NA,0,NA,392,1729,1123,0,0,0,0,0,325,0,https://fbref.com/en/players/853b7c48/Agustin-Marchesin
2023,Celta Vigo,La Liga,Fernando Medrano,ESP,DF,22,2000,0.1,6,1,5,1,0,0,6,0,0,NA,0,NA,4,34,9,0,0,0,0,0,2,0,https://fbref.com/en/players/d854c9d0/Fernando-Medrano
2023,Celta Vigo,La Liga,Óscar Mingueza,ESP,DF,23,1999,14.3,1032,50,351,490,209,17,1032,28,14,50,7,25,596,3238,1751,24,19,2,18,11,649,40,https://fbref.com/en/players/056269d7/Oscar-Mingueza
2023,Celta Vigo,La Liga,Unai Núñez,ESP,DF,25,1997,35,2366,268,1197,1100,83,22,2366,13,11,84.6,2,15.4,1504,8027,4468,31,25,1,17,2,1587,5,https://fbref.com/en/players/be170419/Unai-Nunez
2023,Celta Vigo,La Liga,Gonçalo Paciência,POR,"FW,MF",27,1994,7.4,297,4,22,110,169,50,297,22,6,27.3,13,59.1,186,692,225,7,5,5,42,14,235,43,https://fbref.com/en/players/962e54cb/Goncalo-Paciencia
2023,Celta Vigo,La Liga,Carles Pérez,ESP,"MF,FW",24,1998,23.8,1003,14,103,366,557,71,1003,110,44,40,52,47.3,675,5637,2923,93,77,41,56,28,721,185,https://fbref.com/en/players/a8f21b9f/Carles-Perez
2023,Celta Vigo,La Liga,Óscar Rodríguez Arnaiz,ESP,MF,24,1998,19.7,1247,23,198,681,379,24,1247,26,11,42.3,13,50,724,3192,1330,29,28,6,24,15,873,37,https://fbref.com/en/players/19709006/Oscar-Rodriguez-Arnaiz
2023,Celta Vigo,La Liga,Miguel Rodríguez,ESP,"MF,FW",19,2003,2.8,132,2,25,46,64,13,132,13,3,23.1,6,46.2,89,520,298,10,6,4,6,4,89,22,https://fbref.com/en/players/958d67bb/Miguel-Rodriguez
2023,Celta Vigo,La Liga,Haris Seferović,SUI,FW,30,1992,9.9,284,8,23,140,124,30,284,16,8,50,7,43.8,159,641,290,12,8,9,15,7,200,44,https://fbref.com/en/players/a45eac1f/Haris-Seferovic
2023,Celta Vigo,La Liga,Augusto Solari,ARG,MF,30,1992,2.9,160,1,28,88,45,6,160,5,1,20,3,60,88,337,155,5,2,1,2,4,105,14,https://fbref.com/en/players/3ca6106c/Augusto-Solari
2023,Celta Vigo,La Liga,Hugo Sotelo,ESP,MF,18,2003,0.2,24,0,5,16,3,0,24,0,0,NA,0,NA,20,52,19,0,0,0,0,0,24,0,https://fbref.com/en/players/3aa74860/Hugo-Sotelo
2023,Celta Vigo,La Liga,Jørgen Strand Larsen,NOR,FW,22,2000,18.9,576,29,56,277,248,84,576,31,14,45.2,15,48.4,348,1327,460,17,6,9,74,24,438,73,https://fbref.com/en/players/f553b2b3/Jorgen-Strand-Larsen
2023,Celta Vigo,La Liga,Williot Swedberg,SWE,MF,18,2004,0.6,27,2,5,12,11,1,27,2,1,50,1,50,16,91,66,1,2,0,1,0,15,5,https://fbref.com/en/players/184fe4b2/Williot-Swedberg
2023,Celta Vigo,La Liga,Renato Tapia,PER,"MF,DF",27,1995,16.1,993,65,318,564,120,9,993,19,11,57.9,7,36.8,582,2624,1231,12,14,1,11,14,648,8,https://fbref.com/en/players/34269bdf/Renato-Tapia
2023,Celta Vigo,La Liga,Kevin Vázquez,ESP,"DF,MF",29,1993,4.9,269,16,101,117,51,2,269,2,2,100,0,0,125,533,296,5,2,0,1,4,145,14,https://fbref.com/en/players/ee923664/Kevin-Vazquez
2023,Celta Vigo,La Liga,Gabriel Veiga,ESP,MF,20,2002,25.5,1062,19,137,565,387,67,1062,75,39,52,34,45.3,656,4140,2381,68,43,15,64,22,694,88,https://fbref.com/en/players/35a6e5c7/Gabriel-Veiga
2023,Celta Vigo,La Liga,Iván Villar,ESP,GK,25,1997,19,630,553,626,5,0,0,630,0,0,NA,0,NA,318,1495,898,0,0,0,0,0,250,0,https://fbref.com/en/players/cde52ef5/Ivan-Villar
2023,Cádiz,La Liga,Tomás Alarcón,CHI,MF,23,1999,2.5,113,3,20,68,25,1,113,0,0,NA,0,NA,62,267,81,2,0,0,3,4,74,6,https://fbref.com/en/players/99ea2ddd/Tomas-Alarcon
2023,Cádiz,La Liga,Rubén Alcaraz,ESP,MF,31,1991,22.7,1286,64,309,768,224,22,1283,24,12,50,10,41.7,715,3713,1587,30,27,3,34,31,775,20,https://fbref.com/en/players/036bba5f/Ruben-Alcaraz
2023,Cádiz,La Liga,Iván Alejo,ESP,"MF,FW",27,1995,14.6,590,23,131,185,283,22,590,47,12,25.5,25,53.2,356,2612,1275,52,32,2,38,23,378,103,https://fbref.com/en/players/3d7e48ce/Ivan-Alejo
2023,Cádiz,La Liga,José Antonio,ESP,"MF,DF",18,2004,0.5,15,0,2,4,9,0,15,4,1,25,1,25,13,45,36,2,2,0,2,1,11,2,https://fbref.com/en/players/62a583ee/Jose-Antonio
2023,Cádiz,La Liga,Santiago Arzamendia,PAR,"DF,MF",24,1998,5.4,290,23,90,135,70,5,290,6,2,33.3,4,66.7,140,668,349,8,9,2,8,4,142,22,https://fbref.com/en/players/759d8dd7/Santiago-Arzamendia
2023,Cádiz,La Liga,Antonio Blanco,ESP,MF,22,2000,1.8,82,4,20,46,16,0,82,1,0,0,1,100,40,166,57,1,1,0,2,3,53,2,https://fbref.com/en/players/506daeac/Antonio-Blanco
2023,Cádiz,La Liga,Theo Bongonda,COD,"MF,FW",26,1995,21.5,766,17,118,282,387,55,765,98,40,40.8,42,42.9,480,3985,2088,74,47,20,57,26,497,105,https://fbref.com/en/players/0da6a13e/Theo-Bongonda
2023,Cádiz,La Liga,Cala,ESP,DF,32,1989,1.5,59,13,37,21,1,1,59,0,0,NA,0,NA,19,59,8,0,0,0,0,1,22,0,https://fbref.com/en/players/fe05804b/Cala
2023,Cádiz,La Liga,Isaac Carcelen,ESP,DF,29,1993,24.4,1212,119,438,550,239,12,1212,21,14,66.7,6,28.6,494,2387,1410,33,18,3,18,18,550,62,https://fbref.com/en/players/c4b888df/Isaac-Carcelen
2023,Cádiz,La Liga,Víctor Chust,ESP,DF,22,2000,10.7,533,71,291,237,13,6,533,3,1,33.3,2,66.7,246,1462,718,4,2,1,2,1,305,2,https://fbref.com/en/players/ec1a731e/Victor-Chust
2023,Cádiz,La Liga,Mamady Diarra,MLI,"MF,DF",22,2000,0.7,21,0,6,9,6,3,21,3,1,33.3,2,66.7,14,84,55,3,0,1,1,1,9,0,https://fbref.com/en/players/80211dc5/Mamady-Diarra
2023,Cádiz,La Liga,Youba Diarra,MLI,MF,24,1998,1.1,66,10,27,41,1,0,66,0,0,NA,0,NA,33,126,72,1,0,0,2,4,33,1,https://fbref.com/en/players/d61759ec/Youba-Diarra
2023,Cádiz,La Liga,Gonzalo Escalante,ARG,MF,29,1993,12.5,585,45,161,316,115,24,585,10,7,70,2,20,251,1085,523,3,7,0,14,8,289,12,https://fbref.com/en/players/3f79a1c8/Gonzalo-Escalante
2023,Cádiz,La Liga,Alfonso Espino,URU,DF,30,1992,34.7,1994,126,672,871,480,33,1994,52,25,48.1,23,44.2,820,3796,2147,53,34,7,52,23,860,129,https://fbref.com/en/players/db001fa9/Alfonso-Espino
2023,Cádiz,La Liga,Fali,ESP,"DF,MF",28,1993,19,766,109,380,351,39,15,766,5,2,40,2,40,392,2170,1337,9,3,0,8,1,408,10,https://fbref.com/en/players/72a84002/Fali
2023,Cádiz,La Liga,Álex Fernández,ESP,"MF,FW",29,1992,17.5,850,38,174,482,198,25,849,11,5,45.5,4,36.4,482,2226,983,19,21,3,18,24,583,26,https://fbref.com/en/players/aa677a35/Alex-Fernandez
2023,Cádiz,La Liga,Carlos García,ESP,DF,22,2000,0.3,28,2,12,15,1,1,28,1,1,100,0,0,15,50,27,0,0,0,0,0,17,0,https://fbref.com/en/players/661e2822/Carlos-Garcia
2023,Cádiz,La Liga,David Gil,ESP,GK,28,1994,4,144,123,144,0,0,0,144,0,0,NA,0,NA,68,453,235,0,0,0,0,0,36,0,https://fbref.com/en/players/fea23125/David-Gil
2023,Cádiz,La Liga,Álvaro Giménez,ESP,FW,31,1991,0.2,5,0,0,2,3,0,5,1,0,0,1,100,3,6,0,0,0,0,1,0,3,2,https://fbref.com/en/players/18017beb/Alvaro-Gimenez
2023,Cádiz,La Liga,Sergi Guardiola,ESP,FW,31,1991,12.9,413,8,34,174,208,41,413,24,12,50,10,41.7,241,1015,344,12,10,5,27,24,303,55,https://fbref.com/en/players/32974271/Sergi-Guardiola
2023,Cádiz,La Liga,Luis Hernández,ESP,DF,33,1989,35,1788,218,833,731,230,14,1788,4,3,75,0,0,783,3449,2033,10,5,0,5,2,894,8,https://fbref.com/en/players/02d2c436/Luis-Hernandez
2023,Cádiz,La Liga,Jeremías Ledesma,ARG,GK,29,1993,34,1221,1001,1209,9,3,3,1221,4,4,100,0,0,602,3956,2788,0,1,0,1,0,372,0,https://fbref.com/en/players/6c4776b1/Jeremias-Ledesma
2023,Cádiz,La Liga,Anthony Lozano,HON,FW,29,1993,16,495,20,61,246,199,47,495,44,17,38.6,22,50,313,1693,658,19,15,7,62,37,397,58,https://fbref.com/en/players/38699c72/Anthony-Lozano
2023,Cádiz,La Liga,Awer Mabil,AUS,"MF,FW",26,1995,1.8,77,2,11,31,36,2,77,4,2,50,2,50,47,235,132,5,2,0,7,1,57,14,https://fbref.com/en/players/922da988/Awer-Mabil
2023,Cádiz,La Liga,José Mari,ESP,MF,34,1987,4.4,260,15,82,153,29,2,260,6,3,50,3,50,129,694,321,5,1,0,6,7,146,4,https://fbref.com/en/players/6f4c734d/Jose-Mari
2023,Cádiz,La Liga,Roger Martí,ESP,FW,31,1991,7.1,211,8,22,106,86,21,211,7,5,71.4,1,14.3,120,422,118,7,5,3,29,8,136,34,https://fbref.com/en/players/0ae4e09a/Roger-Marti
2023,Cádiz,La Liga,Mamadou Mbaye,SEN,DF,24,1998,8.4,393,68,232,150,15,11,393,5,5,100,0,0,176,777,299,2,2,0,6,1,204,1,https://fbref.com/en/players/8aae94b9/Mamadou-Mbaye
2023,Cádiz,La Liga,Jorge Meré,ESP,DF,25,1997,6.7,283,45,148,127,11,6,283,0,0,NA,0,NA,142,474,182,1,0,0,3,1,146,0,https://fbref.com/en/players/9f979eb2/Jorge-Mere
2023,Cádiz,La Liga,Francisco Mwepu,ZAM,FW,22,2000,0.2,5,0,0,5,0,0,5,0,0,NA,0,NA,4,25,5,0,0,0,0,0,4,2,https://fbref.com/en/players/dfe5caa2/Francisco-Mwepu
2023,Cádiz,La Liga,Álvaro Negredo,ESP,FW,36,1985,8.4,246,10,23,135,91,29,246,10,5,50,4,40,115,443,156,4,5,0,18,7,174,22,https://fbref.com/en/players/63b0ca6b/Alvaro-Negredo
2023,Cádiz,La Liga,Brian Ocampo,URU,"MF,FW",23,1999,12.4,493,12,91,192,228,19,493,45,19,42.2,18,40,330,2359,1302,40,29,10,30,28,349,81,https://fbref.com/en/players/2e3995cd/Brian-Ocampo
2023,Cádiz,La Liga,Raúl Parra,ESP,DF,22,1999,3.4,142,16,58,67,17,0,142,1,0,0,1,100,52,199,104,0,2,0,4,0,59,4,https://fbref.com/en/players/647d39d2/Raul-Parra
2023,Cádiz,La Liga,Alberto Perea,ESP,MF,31,1990,0.5,20,0,7,6,7,0,20,6,2,33.3,3,50,5,36,7,0,0,0,0,1,13,2,https://fbref.com/en/players/5496cc91/Alberto-Perea
2023,Cádiz,La Liga,Lucas Pérez,ESP,FW,33,1988,7,286,3,25,121,140,16,286,10,4,40,6,60,151,741,331,8,6,3,11,8,184,24,https://fbref.com/en/players/a300ac7e/Lucas-Perez
2023,Cádiz,La Liga,Chris Ramos,ESP,FW,25,1997,7.9,276,21,41,95,141,56,276,22,8,36.4,11,50,110,481,191,9,3,4,24,3,175,35,https://fbref.com/en/players/44e07fac/Chris-Ramos
2023,Cádiz,La Liga,Fede San Emeterio,ESP,MF,25,1997,20.5,834,64,251,498,91,8,834,5,2,40,2,40,392,1506,605,1,7,1,11,8,436,11,https://fbref.com/en/players/efecd633/Fede-San-Emeterio
2023,Cádiz,La Liga,Rubén Sobrino,ESP,"MF,FW",30,1992,27.4,952,37,209,401,359,75,952,75,29,38.7,36,48,542,3550,1609,45,41,12,56,42,579,81,https://fbref.com/en/players/19b776e9/Ruben-Sobrino
2023,Cádiz,La Liga,Joseba Zaldúa,ESP,DF,30,1992,7.1,356,36,128,139,90,4,356,10,3,30,5,50,134,790,450,13,13,2,7,3,166,20,https://fbref.com/en/players/5ca20b7a/Joseba-Zaldua
2023,Elche,La Liga,Alejandro Alfaro,ESP,MF,20,2002,0.2,2,0,0,1,1,0,2,1,0,0,1,100,1,6,0,0,1,0,0,0,2,0,https://fbref.com/en/players/b907d169/Alejandro-Alfaro
2023,Elche,La Liga,Édgar Badía,ESP,GK,30,1992,36,1189,1110,1188,2,0,0,1189,0,0,NA,0,NA,599,3229,1937,0,0,0,2,0,401,0,https://fbref.com/en/players/e4346678/Edgar-Badia
2023,Elche,La Liga,Pedro Bigas,ESP,DF,31,1990,22.4,1302,174,681,569,63,19,1302,8,5,62.5,3,37.5,722,3899,2273,19,13,0,13,4,766,3,https://fbref.com/en/players/697295b1/Pedro-Bigas
2023,Elche,La Liga,Lautaro Blanco,ARG,"DF,MF",23,1999,9.7,494,12,127,163,209,6,494,23,10,43.5,13,56.5,261,1869,890,41,20,1,12,3,281,76,https://fbref.com/en/players/1657f448/Lautaro-Blanco
2023,Elche,La Liga,Lucas Boyé,ARG,FW,26,1996,27.4,1121,50,107,585,456,116,1120,130,78,60,48,36.9,720,3507,1434,58,33,25,139,85,810,160,https://fbref.com/en/players/d49f3e6b/Lucas-Boye
2023,Elche,La Liga,Carmona,ESP,"MF,DF",20,2002,6.5,265,20,83,93,92,14,265,20,9,45,8,40,143,814,338,8,10,6,12,4,116,27,https://fbref.com/en/players/2dce876a/Carmona
2023,Elche,La Liga,Pape Cheikh Diop,SEN,MF,24,1997,0.4,20,2,7,13,0,0,20,1,0,0,1,100,13,67,26,0,0,0,0,1,14,0,https://fbref.com/en/players/873ce3a2/Pape-Cheikh-Diop
2023,Elche,La Liga,Carlos Clerc,ESP,"DF,MF",30,1992,29.3,1714,131,596,761,370,25,1714,56,26,46.4,23,41.1,884,4694,2204,51,40,2,28,10,950,91,https://fbref.com/en/players/33a61a52/Carlos-Clerc
2023,Elche,La Liga,Álex Collado,ESP,MF,23,1999,8,442,10,58,202,189,19,442,31,15,48.4,15,48.4,294,2052,943,24,23,6,16,9,334,43,https://fbref.com/en/players/85dace26/Alex-Collado
2023,Elche,La Liga,John Donald,ESP,"MF,DF",21,2000,12.1,542,49,236,273,33,7,542,7,5,71.4,2,28.6,313,1467,609,3,2,0,14,3,318,2,https://fbref.com/en/players/5e95c000/John-Donald
2023,Elche,La Liga,Nicolás Ezequiel Fernández,ARG,"MF,DF",22,2000,5.7,314,7,61,123,134,13,314,12,3,25,7,58.3,195,1221,690,21,10,4,10,11,195,53,https://fbref.com/en/players/3409de86/Nicolas-Ezequiel-Fernandez
2023,Elche,La Liga,Federico Fernández,ARG,DF,33,1989,1,30,11,24,5,1,0,30,0,0,NA,0,NA,5,11,6,0,0,0,1,0,2,0,https://fbref.com/en/players/f25b010f/Federico-Fernandez
2023,Elche,La Liga,Fidel,ESP,"MF,FW",32,1989,19,1078,18,178,556,364,43,1077,76,32,42.1,35,46.1,746,4045,2228,53,37,7,41,24,822,90,https://fbref.com/en/players/eb82b6f1/Fidel
2023,Elche,La Liga,Diego González,ESP,DF,27,1995,10.6,487,79,321,151,17,8,487,3,1,33.3,2,66.7,240,1266,689,1,0,0,2,3,265,2,https://fbref.com/en/players/4ac7608e/Diego-Gonzalez
2023,Elche,La Liga,Gerard Gumbau,ESP,MF,27,1994,30.4,1709,60,336,955,433,28,1709,20,7,35,9,45,916,3944,1874,18,21,2,27,12,1050,52,https://fbref.com/en/players/ac454a4f/Gerard-Gumbau
2023,Elche,La Liga,Raúl Guti,ESP,MF,25,1996,12.4,521,12,120,283,123,18,521,13,5,38.5,8,61.5,307,1210,445,4,13,2,14,18,358,17,https://fbref.com/en/players/0b2c8585/Raul-Guti
2023,Elche,La Liga,Josan,ESP,"DF,MF",32,1989,12,653,20,211,276,178,16,653,36,21,58.3,10,27.8,407,2599,1399,37,19,8,25,21,406,61,https://fbref.com/en/players/5b28b2f6/Josan
2023,Elche,La Liga,Pol Lirola,ESP,DF,24,1997,7,396,18,126,159,117,8,396,19,7,36.8,10,52.6,213,1264,727,21,18,1,8,5,210,35,https://fbref.com/en/players/ff800ed8/Pol-Lirola
2023,Elche,La Liga,Lisandro Magallán,ARG,DF,28,1993,10,480,77,302,163,20,11,480,1,1,100,0,0,249,1337,533,2,1,0,3,0,250,0,https://fbref.com/en/players/01a49bd2/Lisandro-Magallan
2023,Elche,La Liga,Roger Martí,ESP,FW,31,1991,7.3,226,8,27,107,93,19,226,7,3,42.9,4,57.1,135,618,215,8,6,6,25,10,153,50,https://fbref.com/en/players/0ae4e09a/Roger-Marti
2023,Elche,La Liga,Omar Mascarell,EQG,"MF,DF",29,1993,27.2,1539,112,519,882,150,5,1539,33,21,63.6,10,30.3,839,5302,2337,27,21,1,14,11,929,6,https://fbref.com/en/players/11fd2b75/Omar-Mascarell
2023,Elche,La Liga,Pere Milla,ESP,"FW,MF",29,1992,20.5,822,28,148,445,245,59,819,44,17,38.6,23,52.3,482,2068,963,23,27,5,47,22,558,83,https://fbref.com/en/players/335039a2/Pere-Milla
2023,Elche,La Liga,Johan Mojica,COL,"DF,MF",29,1992,3,209,12,65,76,70,4,209,9,4,44.4,4,44.4,125,649,356,14,11,2,5,4,112,11,https://fbref.com/en/players/608f2092/Johan-Mojica
2023,Elche,La Liga,Tete Morente,ESP,"MF,DF",25,1996,23,1068,40,190,379,509,60,1068,74,32,43.2,40,54.1,640,3751,1773,60,39,15,40,21,703,193,https://fbref.com/en/players/004d185e/Tete-Morente
2023,Elche,La Liga,Randy Nteka,ANG,"FW,MF",24,1997,8.1,290,18,43,140,110,32,290,24,12,50,11,45.8,175,837,346,13,6,6,21,17,190,43,https://fbref.com/en/players/a6103274/Randy-Nteka
2023,Elche,La Liga,Helibelton Palacios,COL,DF,29,1993,21.3,1030,82,427,497,122,9,1030,28,14,50,10,35.7,508,2535,1514,25,17,0,10,7,516,25,https://fbref.com/en/players/ac8b2421/Helibelton-Palacios
2023,Elche,La Liga,Javier Pastore,ARG,MF,33,1989,0.1,10,0,0,3,7,2,10,0,0,NA,0,NA,9,91,27,2,1,0,1,1,9,2,https://fbref.com/en/players/881ef58c/Javier-Pastore
