Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,Url
2023,Real Madrid,La Liga,Dani Carvajal,ESP,DF,30,1992,19.8,1333,1185,146,15,2,10,49,131,0,0,0,0,1133,2,27,https://fbref.com/en/players/4958bfb2/Dani-Carvajal
2023,Real Madrid,La Liga,Casemiro,BRA,MF,30,1992,0.1,8,8,0,0,0,1,0,0,0,0,0,0,7,0,0,https://fbref.com/en/players/4d224fe8/Casemiro
2023,Real Madrid,La Liga,Dani Ceballos,ESP,MF,25,1996,17.4,1504,1437,57,26,6,26,16,20,9,2,2,0,1362,10,25,https://fbref.com/en/players/c0617e2b/Dani-Ceballos
2023,Real Madrid,La Liga,Thibaut Courtois,BEL,GK,30,1992,31,1136,942,192,40,0,3,0,0,0,0,0,0,980,2,1,https://fbref.com/en/players/1840e36d/Thibaut-Courtois
2023,Real Madrid,La Liga,Eden Hazard,BEL,FW,31,1991,2.2,108,101,7,2,0,0,0,1,2,0,0,0,96,0,2,https://fbref.com/en/players/a39bb753/Eden-Hazard
2023,Real Madrid,La Liga,Vinicius Júnior,BRA,FW,22,2000,31.4,1153,1107,41,8,5,10,64,24,7,0,0,0,883,5,61,https://fbref.com/en/players/7111d552/Vinicius-Junior
2023,Real Madrid,La Liga,Toni Kroos,GER,MF,32,1990,23.9,2482,2246,223,123,4,41,122,15,84,27,30,1,2255,13,12,https://fbref.com/en/players/6ce1f46f/Toni-Kroos
2023,Real Madrid,La Liga,Andriy Lunin,UKR,GK,23,1999,7,227,186,41,4,0,1,0,0,0,0,0,0,205,0,1,https://fbref.com/en/players/3061e1ec/Andriy-Lunin
2023,Real Madrid,La Liga,Mariano,DOM,FW,28,1993,1.7,41,39,1,0,0,1,0,0,0,0,0,0,32,1,0,https://fbref.com/en/players/5c4dc0ff/Mariano
2023,Real Madrid,La Liga,Ferland Mendy,FRA,DF,27,1995,15,862,759,101,20,0,3,7,81,0,0,0,0,794,2,8,https://fbref.com/en/players/3cefcaef/Ferland-Mendy
2023,Real Madrid,La Liga,Éder Militão,BRA,DF,24,1998,30,1881,1756,123,52,2,40,12,25,0,0,0,0,1660,2,20,https://fbref.com/en/players/2784f898/Eder-Militao
2023,Real Madrid,La Liga,Luka Modrić,CRO,MF,36,1985,19.4,1521,1415,104,41,7,22,62,10,44,22,12,0,1336,2,23,https://fbref.com/en/players/6025fab1/Luka-Modric
2023,Real Madrid,La Liga,Nacho,ESP,DF,32,1990,18.2,1184,1072,112,32,0,5,14,76,0,0,0,0,1085,0,7,https://fbref.com/en/players/2946f9a1/Nacho
2023,Real Madrid,La Liga,Álvaro Odriozola,ESP,DF,26,1995,0.4,28,25,3,0,0,0,3,3,0,0,0,0,27,0,0,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
2023,Real Madrid,La Liga,Álvaro Rodríguez,URU,FW,18,2004,0.9,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0,https://fbref.com/en/players/49a6ecbb/Alvaro-Rodriguez
2023,Real Madrid,La Liga,Rodrygo,BRA,"FW,MF",21,2001,26.4,1050,991,51,6,2,6,22,9,18,3,2,0,918,8,24,https://fbref.com/en/players/8f5e92a6/Rodrygo
2023,Real Madrid,La Liga,Antonio Rüdiger,GER,DF,29,1993,26.8,1617,1562,55,25,3,16,5,20,0,0,0,0,1486,0,14,https://fbref.com/en/players/18b896d6/Antonio-Rudiger
2023,Real Madrid,La Liga,Aurélien Tchouaméni,FRA,MF,22,2000,23.5,1700,1657,41,40,7,7,12,1,0,0,0,0,1578,2,9,https://fbref.com/en/players/4f255115/Aurelien-Tchouameni
2023,Real Madrid,La Liga,Jesús Vallejo,ESP,DF,25,1997,0.2,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,https://fbref.com/en/players/c2111b45/Jesus-Vallejo
2023,Real Madrid,La Liga,Federico Valverde,URU,"MF,FW",24,1998,27.8,1641,1611,21,6,3,22,27,14,0,0,0,0,1427,9,26,https://fbref.com/en/players/0959c2a2/Federico-Valverde
2023,Real Madrid,La Liga,Lucas Vázquez,ESP,DF,31,1991,12.7,936,826,106,14,2,5,41,92,0,0,0,0,808,4,14,https://fbref.com/en/players/fd51b456/Lucas-Vazquez
2023,Real Sociedad,La Liga,Mohamed Ali Cho,FRA,"FW,MF",18,2004,6.5,165,158,6,0,0,0,30,0,2,1,1,0,108,1,6,https://fbref.com/en/players/f8405304/Mohamed-Ali-Cho
2023,Real Sociedad,La Liga,Ander Barrenetxea,ESP,"FW,DF",20,2001,9.8,376,343,32,5,1,1,13,25,2,0,0,0,288,1,19,https://fbref.com/en/players/200e89e1/Ander-Barrenetxea
2023,Real Sociedad,La Liga,Aritz Elustondo,ESP,DF,28,1994,16.1,809,680,125,14,0,1,9,111,0,0,0,0,653,4,9,https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo
2023,Real Sociedad,La Liga,Carlos Fernández,ESP,FW,26,1996,7,148,143,5,0,1,0,0,1,0,0,0,0,96,0,1,https://fbref.com/en/players/e08647d6/Carlos-Fernandez
2023,Real Sociedad,La Liga,Andoni Gorosabel,ESP,DF,25,1996,19,1049,834,213,29,0,2,41,184,0,0,0,0,888,2,20,https://fbref.com/en/players/6f5f82c0/Andoni-Gorosabel
2023,Real Sociedad,La Liga,Ander Guevara,ESP,MF,25,1997,2.5,179,178,0,0,1,0,0,0,0,0,0,0,161,1,2,https://fbref.com/en/players/8e48dc61/Ander-Guevara
2023,Real Sociedad,La Liga,Asier Illarramendi,ESP,MF,32,1990,12,640,607,29,18,0,3,6,5,3,0,2,0,545,4,10,https://fbref.com/en/players/5ce0b5ba/Asier-Illarramendi
2023,Real Sociedad,La Liga,Alexander Isak,SWE,FW,22,1999,1.7,30,25,4,0,0,0,2,0,0,0,0,0,17,1,2,https://fbref.com/en/players/8e92be30/Alexander-Isak
2023,Real Sociedad,La Liga,Jon Karrikaburu,ESP,FW,19,2002,1,18,18,0,0,1,0,1,0,0,0,0,0,11,0,0,https://fbref.com/en/players/211589b8/Jon-Karrikaburu
2023,Real Sociedad,La Liga,Takefusa Kubo,JPN,"FW,MF",21,2001,27.1,875,823,42,5,3,5,72,5,29,10,12,1,621,10,35,https://fbref.com/en/players/16aa3654/Takefusa-Kubo
2023,Real Sociedad,La Liga,Robin Le Normand,ESP,DF,25,1996,31.1,1740,1653,85,61,2,7,1,3,0,0,0,0,1533,2,4,https://fbref.com/en/players/9a64e67e/Robin-Le-Normand
2023,Real Sociedad,La Liga,Jon Magunacelaya,ESP,"MF,FW",22,2000,0.7,16,15,1,1,0,0,2,0,0,0,0,0,8,0,1,https://fbref.com/en/players/d4808594/Jon-Magunacelaya
2023,Real Sociedad,La Liga,Pablo Marín,ESP,"MF,FW",19,2003,4,168,165,2,2,1,1,3,0,0,0,0,0,128,1,6,https://fbref.com/en/players/a83c19cf/Pablo-Marin
2023,Real Sociedad,La Liga,Ander Martin,ESP,"MF,FW",21,2000,0.5,24,22,2,1,0,0,4,0,1,1,0,0,12,0,0,https://fbref.com/en/players/e1e75690/Ander-Martin
2023,Real Sociedad,La Liga,Brais Méndez,ESP,MF,25,1997,26.7,1312,1138,169,53,7,15,125,6,103,32,49,0,1010,5,25,https://fbref.com/en/players/c9e39d91/Brais-Mendez
2023,Real Sociedad,La Liga,Mikel Merino,ESP,MF,26,1996,27.7,1502,1466,25,21,11,15,25,3,1,0,0,0,1145,11,32,https://fbref.com/en/players/d080ed5e/Mikel-Merino
2023,Real Sociedad,La Liga,Aihen Muñoz,ESP,DF,24,1997,19.5,1027,824,196,16,0,3,54,180,0,0,0,0,781,7,29,https://fbref.com/en/players/228b0d9d/Aihen-Munoz
2023,Real Sociedad,La Liga,Roberto Navarro,ESP,"MF,FW",20,2002,3.9,138,119,18,6,0,1,16,0,11,5,3,0,99,1,5,https://fbref.com/en/players/c997b942/Roberto-Navarro
2023,Real Sociedad,La Liga,Olasagasti,ESP,"MF,DF",21,2000,0.7,48,47,1,1,0,2,0,0,0,0,0,0,39,0,0,https://fbref.com/en/players/3d99999d/Olasagasti
2023,Real Sociedad,La Liga,Mikel Oyarzabal,ESP,"FW,MF",25,1997,13.5,392,368,22,9,1,2,28,3,7,5,1,0,285,2,18,https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal
2023,Real Sociedad,La Liga,Jon Pacheco,ESP,DF,21,2001,13.3,907,859,43,32,1,8,0,4,0,0,0,0,812,5,4,https://fbref.com/en/players/44150beb/Jon-Pacheco
2023,Real Sociedad,La Liga,Álex Remiro,ESP,GK,27,1995,38,1313,970,336,120,0,3,0,0,0,0,0,0,941,7,0,https://fbref.com/en/players/374ee424/Alex-Remiro
2023,Real Sociedad,La Liga,Diego Rico,ESP,DF,29,1993,18.3,985,779,202,21,0,7,55,181,0,0,0,0,746,4,21,https://fbref.com/en/players/d9ba39fc/Diego-Rico
2023,Real Sociedad,La Liga,Umar Sadiq,NGA,FW,25,1997,0.9,13,13,0,0,0,1,0,0,0,0,0,0,13,0,0,https://fbref.com/en/players/686cbe7d/Umar-Sadiq
2023,Real Sociedad,La Liga,David Silva,ESP,MF,36,1986,21.5,1165,1120,37,16,9,5,20,6,3,1,2,0,983,8,17,https://fbref.com/en/players/e2716bd0/David-Silva
2023,Real Sociedad,La Liga,Alex Sola,ESP,DF,23,1999,3.9,198,150,48,4,0,0,12,44,0,0,0,0,158,0,5,https://fbref.com/en/players/5fa714d5/Alex-Sola
2023,Real Sociedad,La Liga,Alexander Sørloth,NOR,FW,26,1995,26.5,481,449,29,0,1,1,8,1,0,0,0,0,329,3,18,https://fbref.com/en/players/e92cd3f7/Alexander-Sorloth
2023,Real Sociedad,La Liga,Beñat Turrientes,ESP,"MF,FW",20,2002,1.2,47,40,7,4,0,2,4,0,3,2,1,0,40,0,0,https://fbref.com/en/players/068f4dec/Benat-Turrientes
2023,Real Sociedad,La Liga,Igor Zubeldia,ESP,DF,25,1997,28.2,1557,1490,62,44,1,12,3,18,0,0,0,0,1329,5,12,https://fbref.com/en/players/5c7845f6/Igor-Zubeldia
2023,Real Sociedad,La Liga,Martín Zubimendi,ESP,MF,23,1999,34.5,1812,1748,58,54,6,10,4,2,0,0,0,0,1545,6,23,https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi
2023,Sevilla,La Liga,Marcos Acuña,ARG,DF,30,1991,21.2,1307,1048,257,49,3,14,147,174,34,7,22,0,970,2,25,https://fbref.com/en/players/81442ecb/Marcos-Acuna
2023,Sevilla,La Liga,Carlos Álvarez,ESP,MF,18,2003,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,https://fbref.com/en/players/56bcaaa0/Carlos-Alvarez
2023,Sevilla,La Liga,Loïc Bade,FRA,DF,22,2000,16.1,847,829,15,12,0,0,4,2,0,0,0,0,735,3,9,https://fbref.com/en/players/114bbdee/Loic-Bade
2023,Sevilla,La Liga,Yassine Bounou,MAR,GK,31,1991,23.9,949,735,212,50,0,2,0,0,0,0,0,0,717,2,0,https://fbref.com/en/players/f6798fc3/Yassine-Bounou
2023,Sevilla,La Liga,Manu Bueno,ESP,MF,18,2004,1.7,66,64,2,2,1,1,0,0,0,0,0,0,52,0,2,https://fbref.com/en/players/c5642098/Manu-Bueno
2023,Sevilla,La Liga,Carmona,ESP,DF,20,2002,5.9,330,297,32,7,0,2,11,24,0,0,0,0,269,1,3,https://fbref.com/en/players/2dce876a/Carmona
2023,Sevilla,La Liga,Jesús Corona,MEX,FW,29,1993,1.2,42,40,2,1,0,1,3,1,0,0,0,0,33,0,2,https://fbref.com/en/players/fb938d24/Jesus-Corona
2023,Sevilla,La Liga,Thomas Delaney,DEN,MF,30,1991,3.4,164,159,4,3,0,1,4,1,0,0,0,0,140,1,1,https://fbref.com/en/players/fe641c1a/Thomas-Delaney
2023,Sevilla,La Liga,Marko Dmitrović,SRB,GK,30,1992,14.1,508,330,173,42,0,1,0,0,0,0,0,0,271,5,2,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic
2023,Sevilla,La Liga,Kasper Dolberg,DEN,FW,24,1997,2.2,28,24,3,0,0,0,0,0,0,0,0,0,19,1,0,https://fbref.com/en/players/cc83b74d/Kasper-Dolberg
2023,Sevilla,La Liga,Youssef En-Nesyri,MAR,FW,25,1997,18.5,241,204,35,0,1,2,4,2,0,0,0,0,156,2,5,https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri
2023,Sevilla,La Liga,Fernando,BRA,"MF,DF",35,1987,17.5,873,836,31,25,0,21,2,3,0,0,0,0,768,6,6,https://fbref.com/en/players/41f32541/Fernando
2023,Sevilla,La Liga,Bryan Gil,ESP,"FW,DF",21,2001,10.2,374,330,40,3,0,2,29,32,5,0,1,0,284,4,17,https://fbref.com/en/players/7b5ab7f2/Bryan-Gil
2023,Sevilla,La Liga,Papu Gómez,ARG,"FW,MF",34,1988,11.8,535,500,34,8,2,8,40,13,11,3,2,0,450,1,6,https://fbref.com/en/players/6e4df551/Papu-Gomez
2023,Sevilla,La Liga,Nemanja Gudelj,SRB,"DF,MF",30,1991,30.9,1602,1527,70,57,1,9,3,6,0,0,0,0,1445,5,4,https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj
2023,Sevilla,La Liga,Pape Gueye,SEN,MF,23,1999,13,553,536,15,15,1,10,18,0,0,0,0,0,447,2,10,https://fbref.com/en/players/7155e3e1/Pape-Gueye
2023,Sevilla,La Liga,Isco,ESP,"MF,FW",30,1992,8.9,417,371,42,25,3,5,18,2,11,2,7,0,346,4,4,https://fbref.com/en/players/a0b4bb3e/Isco
2023,Sevilla,La Liga,Diego Iturralde,ESP,DF,19,2003,0.5,13,10,3,1,0,0,1,2,0,0,0,0,8,0,0,https://fbref.com/en/players/9d33c71a/Diego-Iturralde
2023,Sevilla,La Liga,Adnan Januzaj,BEL,FW,27,1995,0.5,24,22,1,0,0,0,1,0,1,0,1,0,15,1,3,https://fbref.com/en/players/4737cebe/Adnan-Januzaj
2023,Sevilla,La Liga,Joan Jordán,ESP,MF,28,1994,17.7,1102,1051,44,34,2,21,8,3,7,3,2,0,963,7,11,https://fbref.com/en/players/2a0c8ba4/Joan-Jordan
2023,Sevilla,La Liga,Érik Lamela,ARG,"FW,MF",30,1992,20.5,770,732,30,6,1,0,33,6,15,5,3,0,588,8,33,https://fbref.com/en/players/abe66106/Erik-Lamela
2023,Sevilla,La Liga,Marcão,BRA,DF,26,1996,4.2,217,209,6,5,0,3,0,0,0,0,0,0,187,2,3,https://fbref.com/en/players/133faa84/Marcao
2023,Sevilla,La Liga,Rafa Mir,ESP,FW,25,1997,14.4,262,234,26,0,1,0,6,0,0,0,0,0,176,2,9,https://fbref.com/en/players/bbf5c11b/Rafa-Mir
2023,Sevilla,La Liga,Gonzalo Montiel,ARG,DF,25,1997,16.9,851,707,138,7,3,3,39,128,3,0,2,0,661,6,21,https://fbref.com/en/players/374d5158/Gonzalo-Montiel
2023,Sevilla,La Liga,Jesús Navas,ESP,"DF,FW",36,1985,22,1332,1128,196,20,2,17,135,176,0,0,0,0,1000,8,41,https://fbref.com/en/players/3f10bd22/Jesus-Navas
2023,Sevilla,La Liga,Tanguy Nianzou,FRA,DF,20,2002,15.2,772,748,22,20,1,3,1,1,0,0,0,0,676,2,5,https://fbref.com/en/players/5853ac44/Tanguy-Nianzou
2023,Sevilla,La Liga,Lucas Ocampos,ARG,"FW,MF",28,1994,12.9,450,418,27,2,0,2,26,18,1,0,0,0,333,5,13,https://fbref.com/en/players/a08b974a/Lucas-Ocampos
2023,Sevilla,La Liga,Pedro Ortiz,ESP,MF,21,2000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://fbref.com/en/players/f9358b61/Pedro-Ortiz
2023,Sevilla,La Liga,Ivan Rakitić,CRO,MF,34,1988,19.9,1241,1121,117,66,2,33,74,12,38,8,23,0,997,3,21,https://fbref.com/en/players/89f951b5/Ivan-Rakitic
2023,Sevilla,La Liga,Karim Rekik,NED,DF,27,1994,13.1,700,671,27,9,0,3,1,18,0,0,0,0,642,2,0,https://fbref.com/en/players/3376a776/Karim-Rekik
2023,Sevilla,La Liga,Iván Romero,ESP,MF,21,2001,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,https://fbref.com/en/players/2fbe6af0/Ivan-Romero
2023,Sevilla,La Liga,Kike Salas,ESP,DF,20,2002,4.1,211,203,7,7,0,1,0,0,0,0,0,0,177,1,0,https://fbref.com/en/players/0a69de7b/Kike-Salas
2023,Sevilla,La Liga,Suso,ESP,"MF,FW",28,1993,11.8,572,520,47,12,6,17,79,11,21,7,8,1,444,5,14,https://fbref.com/en/players/4e219ad2/Suso
2023,Sevilla,La Liga,Alex Telles,BRA,DF,29,1992,15.9,728,582,143,27,1,4,83,97,19,7,7,0,542,3,11,https://fbref.com/en/players/e73c9bb2/Alex-Telles
2023,Sevilla,La Liga,Óliver Torres,ESP,"MF,FW",27,1994,23.7,1104,1050,42,11,5,23,57,14,8,0,3,0,862,12,26,https://fbref.com/en/players/58a9a4d9/Oliver-Torres
2023,Valencia,La Liga,Domingos André Ribeiro Almeida,POR,MF,22,2000,28.2,1402,1226,164,72,7,12,127,13,63,22,17,0,1110,12,18,https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida
2023,Valencia,La Liga,Marcos André,BRA,"FW,MF",25,1996,5,64,58,6,0,1,1,1,0,0,0,0,0,43,0,1,https://fbref.com/en/players/ae86d473/Marcos-Andre
2023,Valencia,La Liga,Samu Castillejo,ESP,"FW,MF",27,1995,15.1,622,551,68,19,2,6,87,8,40,21,10,0,474,3,15,https://fbref.com/en/players/130a7a3f/Samu-Castillejo
2023,Valencia,La Liga,Edinson Cavani,URU,FW,35,1987,16.1,354,325,26,0,4,4,3,0,0,0,0,0,263,3,7,https://fbref.com/en/players/527f063d/Edinson-Cavani
2023,Valencia,La Liga,Eray Cömert,SUI,DF,24,1998,18.6,945,890,53,44,0,24,1,0,0,0,0,0,815,2,6,https://fbref.com/en/players/15937e17/Eray-Comert
2023,Valencia,La Liga,Thierry Correia,POR,DF,23,1999,22.3,1363,1136,224,28,1,7,87,196,0,0,0,0,1047,3,34,https://fbref.com/en/players/c78b352d/Thierry-Correia
2023,Valencia,La Liga,Mouctar Diakhaby,GUI,DF,25,1996,27.2,1185,1141,42,37,0,12,1,1,0,0,0,0,971,2,6,https://fbref.com/en/players/d2110326/Mouctar-Diakhaby
2023,Valencia,La Liga,Hugo Duro,ESP,FW,22,1999,15.4,277,248,27,2,0,3,2,1,0,0,0,0,203,2,9,https://fbref.com/en/players/37e103f8/Hugo-Duro
2023,Valencia,La Liga,Dimitri Foulquier,FRA,DF,29,1993,19.3,932,712,217,22,0,2,86,194,1,0,0,0,663,3,37,https://fbref.com/en/players/45e17712/Dimitri-Foulquier
2023,Valencia,La Liga,Maxi Gómez,URU,FW,25,1996,1.2,14,13,1,0,0,0,0,0,0,0,0,0,9,0,0,https://fbref.com/en/players/4c2e9442/Maxi-Gomez
2023,Valencia,La Liga,Nicolás González,ESP,MF,20,2002,15.6,778,748,28,26,2,5,3,1,0,0,0,0,676,2,8,https://fbref.com/en/players/2c56a792/Nicolas-Gonzalez
2023,Valencia,La Liga,Javier Guerra,ESP,MF,19,2003,6.7,239,233,3,3,0,4,8,0,0,0,0,0,188,3,4,https://fbref.com/en/players/3828f130/Javier-Guerra
2023,Valencia,La Liga,Hugo Guillamón,ESP,MF,22,2000,18.1,1028,932,88,69,4,18,32,1,16,2,13,0,852,8,14,https://fbref.com/en/players/f7c12fbf/Hugo-Guillamon
2023,Valencia,La Liga,Justin Kluivert,NED,"FW,MF",23,1999,16.1,399,345,49,8,0,2,64,6,31,5,10,0,276,5,12,https://fbref.com/en/players/4c3a6744/Justin-Kluivert
2023,Valencia,La Liga,Toni Lato,ESP,"DF,MF",24,1997,10.2,490,417,72,10,1,3,32,50,12,2,6,0,390,1,9,https://fbref.com/en/players/8e088e04/Toni-Lato
2023,Valencia,La Liga,Samuel Lino,BRA,"FW,MF",22,1999,32.1,1163,1121,37,5,5,2,82,22,10,1,2,0,878,5,57,https://fbref.com/en/players/2a295d33/Samuel-Lino
2023,Valencia,La Liga,Diego López,ESP,"FW,MF",20,2002,5,151,149,1,1,2,1,12,0,0,0,0,0,101,1,7,https://fbref.com/en/players/c487901c/Diego-Lopez
2023,Valencia,La Liga,José Luis Gayà,ESP,DF,27,1995,30.1,1734,1344,378,51,2,13,213,285,42,9,25,0,1284,12,39,https://fbref.com/en/players/b05e2dbd/Jose-Luis-Gaya
2023,Valencia,La Liga,Giorgi Mamardashvili,GEO,GK,21,2000,38,1086,740,342,103,0,3,0,0,0,0,0,0,697,4,1,https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili
2023,Valencia,La Liga,Alberto Marí,ESP,"FW,MF",21,2001,1,20,20,0,0,0,0,0,0,0,0,0,0,8,0,0,https://fbref.com/en/players/44330c36/Alberto-Mari
2023,Valencia,La Liga,Ilaix Moriba,GUI,MF,19,2003,11.2,501,491,8,4,4,3,4,3,0,0,0,0,403,2,10,https://fbref.com/en/players/f4c69aa6/Ilaix-Moriba
2023,Valencia,La Liga,Cristhian Mosquera,ESP,DF,18,2004,1.6,65,46,19,0,0,0,1,18,0,0,0,0,53,0,0,https://fbref.com/en/players/dc1ce4f5/Cristhian-Mosquera
2023,Valencia,La Liga,Yunus Musah,USA,MF,19,2002,23.4,771,757,12,3,3,11,40,9,0,0,0,0,604,2,29,https://fbref.com/en/players/b51b1b9c/Yunus-Musah
2023,Valencia,La Liga,Cenk Özkacar,TUR,DF,21,2000,15.2,769,744,23,18,0,16,3,2,0,0,0,0,646,2,8,https://fbref.com/en/players/9a93efc9/Cenk-Ozkacar
2023,Valencia,La Liga,Gabriel Paulista,BRA,DF,31,1990,16.7,769,705,62,36,0,10,0,6,0,0,0,0,645,2,4,https://fbref.com/en/players/b7ca5c51/Gabriel-Paulista
2023,Valencia,La Liga,Francisco Perez,ESP,"FW,MF",19,2002,1.6,77,73,3,0,0,1,8,3,0,0,0,0,59,1,2,https://fbref.com/en/players/3d79a68c/Francisco-Perez
2023,Valencia,La Liga,Carlos Soler,ESP,MF,25,1997,2.7,123,102,21,9,0,1,16,0,11,5,5,0,92,0,3,https://fbref.com/en/players/fed17f5a/Carlos-Soler
2023,Valencia,La Liga,Jesus Vazquez,ESP,"DF,MF",19,2003,3.4,171,138,33,0,1,0,11,33,0,0,0,0,142,0,5,https://fbref.com/en/players/106c142c/Jesus-Vazquez
2023,Valladolid,La Liga,Álvaro Aceves,ESP,GK,19,2003,0.1,8,7,1,0,0,0,0,0,0,0,0,0,7,0,0,https://fbref.com/en/players/be6faae0/Alvaro-Aceves
2023,Valladolid,La Liga,Álvaro Aguado,ESP,MF,26,1996,21,1142,1040,95,50,3,39,57,5,35,3,24,0,930,7,17,https://fbref.com/en/players/014aa7bd/Alvaro-Aguado
2023,Valladolid,La Liga,Babatunde Akinsola,NGA,FW,19,2003,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,https://fbref.com/en/players/733aab44/Babatunde-Akinsola
2023,Valladolid,La Liga,Selim Amallah,MAR,"MF,FW",25,1996,3,83,80,3,0,0,1,2,2,0,0,0,0,63,0,1,https://fbref.com/en/players/00eba9c9/Selim-Amallah
2023,Valladolid,La Liga,Anuar,MAR,"MF,FW",27,1995,2.3,40,39,1,0,0,0,1,1,0,0,0,0,30,0,4,https://fbref.com/en/players/c93231dc/Anuar
2023,Valladolid,La Liga,Roberto Arroyo,ESP,MF,18,2003,0.2,5,5,0,0,0,1,1,0,0,0,0,0,0,0,2,https://fbref.com/en/players/6091cf45/Roberto-Arroyo
2023,Valladolid,La Liga,Sergio Asenjo,ESP,GK,33,1989,10,353,234,118,26,0,2,0,0,0,0,0,0,233,1,1,https://fbref.com/en/players/9f0ea33f/Sergio-Asenjo
2023,Valladolid,La Liga,Sergio Escudero,ESP,DF,32,1989,16,743,548,189,23,0,6,56,147,19,5,13,0,528,6,23,https://fbref.com/en/players/b0616e3d/Sergio-Escudero
2023,Valladolid,La Liga,Zouhair Feddal,MAR,DF,33,1989,4.2,201,187,13,11,0,5,1,0,0,0,0,0,159,1,1,https://fbref.com/en/players/89151b16/Zouhair-Feddal
2023,Valladolid,La Liga,Joaquín Fernández,ESP,DF,26,1996,24,994,943,46,31,0,14,1,8,0,0,0,0,820,5,9,https://fbref.com/en/players/b86a64b2/Joaquin-Fernandez
2023,Valladolid,La Liga,Iván Fresneda,ESP,DF,17,2004,19.4,922,729,190,19,1,0,59,171,0,0,0,0,710,3,30,https://fbref.com/en/players/29d0f2ac/Ivan-Fresneda
2023,Valladolid,La Liga,Sékou Gassama,SEN,FW,27,1995,0.4,9,7,2,0,0,0,0,0,0,0,0,0,7,0,0,https://fbref.com/en/players/475a738b/Sekou-Gassama
2023,Valladolid,La Liga,Sergi Guardiola,ESP,FW,31,1991,5.6,117,108,8,0,0,0,3,0,0,0,0,0,74,1,6,https://fbref.com/en/players/32974271/Sergi-Guardiola
2023,Valladolid,La Liga,Martin Hongla,CMR,"DF,MF",24,1998,14.5,634,610,18,15,1,10,7,1,0,0,0,0,520,6,7,https://fbref.com/en/players/b85bf253/Martin-Hongla
2023,Valladolid,La Liga,Kenedy,BRA,"FW,DF",26,1996,3.1,86,80,5,0,0,1,5,2,1,0,0,0,57,1,4,https://fbref.com/en/players/5eebbfdf/Kenedy
2023,Valladolid,La Liga,Cyle Larin,CAN,FW,27,1995,16.3,247,241,6,0,1,2,6,0,0,0,0,0,170,0,16,https://fbref.com/en/players/e7af9060/Cyle-Larin
2023,Valladolid,La Liga,Sergio León,ESP,FW,33,1989,14.8,206,172,31,0,0,6,9,2,0,0,0,0,138,3,6,https://fbref.com/en/players/0a0cc13c/Sergio-Leon
2023,Valladolid,La Liga,Darwin Machís,VEN,FW,29,1993,6.7,208,191,12,2,1,5,37,8,1,1,0,0,137,5,13,https://fbref.com/en/players/ed6ea4d9/Darwin-Machis
2023,Valladolid,La Liga,Mickael Malsa,MTQ,MF,26,1995,0.8,20,20,0,0,0,0,0,0,0,0,0,0,13,0,1,https://fbref.com/en/players/bbc19252/Mickael-Malsa
2023,Valladolid,La Liga,Jordi Masip,ESP,GK,33,1989,27.9,963,645,316,77,0,1,0,0,0,0,0,0,679,2,1,https://fbref.com/en/players/8fae77ea/Jordi-Masip
2023,Valladolid,La Liga,Roque Mesa,ESP,MF,33,1989,18,963,900,55,52,4,21,12,0,1,0,0,0,790,8,14,https://fbref.com/en/players/7c4243d4/Roque-Mesa
2023,Valladolid,La Liga,Monchu,ESP,MF,22,1999,22.6,1054,918,128,80,5,23,76,1,46,9,28,1,833,8,10,https://fbref.com/en/players/8ac501f5/Monchu
2023,Valladolid,La Liga,Juanjo Narváez,COL,"MF,FW",27,1995,1.6,36,35,0,0,0,0,1,0,0,0,0,0,25,1,2,https://fbref.com/en/players/485e4939/Juanjo-Narvaez
2023,Valladolid,La Liga,Lucas Olaza,URU,DF,28,1994,16.6,797,596,199,27,0,3,71,153,19,1,16,0,606,2,28,https://fbref.com/en/players/4cee5954/Lucas-Olaza
2023,Valladolid,La Liga,Lucas Oliveira Rosa,BRA,DF,22,2000,10.3,437,332,104,5,1,1,37,99,0,0,0,0,315,1,15,https://fbref.com/en/players/5132b92c/Lucas-Oliveira-Rosa
2023,Valladolid,La Liga,Kike Pérez,ESP,MF,25,1997,25.6,1223,1122,88,47,4,27,58,19,18,10,7,0,927,13,34,https://fbref.com/en/players/237a3851/Kike-Perez
